author,commits_number,bug_commits_number,total_fix_distance,total_find_bug_time,total_fix_bug_time,bug_ratio,average_fix_distance,average_find_bug_time,average_fix_bug_time,total_find_bug_time_day,total_fix_bug_time_day,average_find_bug_time_day,average_fix_bug_time_day
Lu Baolu,211,12,16.9,156924367.25,185985495.1,0.05687203791469194,1.4083333333333332,13077030.604166666,15498791.258333333,1816.2542505787037,2152.6098969907407,151.35452088155864,179.38415808256173
Benny Halevy,198,1,2.0,47479159.0,316157984.0,0.005050505050505051,2.0,47479159.0,316157984.0,549.5273032407407,3659.235925925926,549.5273032407407,3659.235925925926
Janusz Krzysztofik,214,10,13.5,469820470.0,615503123.4285715,0.04672897196261682,1.35,46982047.0,61550312.342857145,5437.736921296297,7123.8787433862435,543.7736921296296,712.3878743386243
Bryan Wu,198,4,4.5,606333512.5,698972702.0,0.020202020202020204,1.125,151583378.125,174743175.5,7017.748987268518,8089.961828703704,1754.4372468171296,2022.490457175926
Marek Lindner,200,12,37.8,465909263.6,1313983500.5,0.06,3.15,38825771.96666667,109498625.04166667,5392.468328703704,15208.142366898148,449.3723607253087,1267.3451972415123
Jayachandran C,200,1,1.0,151423012.0,151423012.0,0.005,1.0,151423012.0,151423012.0,1752.5811574074073,1752.5811574074073,1752.5811574074073,1752.5811574074073
Jassi Brar,200,4,6.0,227070829.0,359787249.0,0.02,1.5,56767707.25,89946812.25,2628.1345949074075,4164.204270833333,657.0336487268519,1041.0510677083332
Jason Wessel,200,2,2.0,556260787.0,556260787.0,0.01,1.0,278130393.5,278130393.5,6438.203553240741,6438.203553240741,3219.1017766203704,3219.1017766203704
Alexander Usyskin,203,4,6.0,43685852.0,94281098.0,0.019704433497536946,1.5,10921463.0,23570274.5,505.623287037037,1091.2164120370371,126.40582175925925,272.8041030092593
Alexander Gordeev,215,5,9.666666666666668,109680169.0,259653406.0,0.023255813953488372,1.9333333333333336,21936033.8,51930681.2,1269.4464004629629,3005.2477546296295,253.8892800925926,601.0495509259259
Yijing Wang,201,2,3.0,92913496.0,118606673.0,0.009950248756218905,1.5,46456748.0,59303336.5,1075.387685185185,1372.7624189814815,537.6938425925925,686.3812094907407
Naoya Horiguchi,204,16,28.0,534646845.05555546,837202884.5,0.0784313725490196,1.75,33415427.815972216,52325180.28125,6188.042188143003,9689.848200231481,386.7526367589377,605.6155125144676
Lyude Paul,244,20,25.3125,99265564.02083334,152972054.99305555,0.08196721311475409,1.265625,4963278.201041667,7648602.749652778,1148.9069909818675,1770.5098957529578,57.445349549093365,88.52549478764789
Jozsef Kadlecsik,200,8,11.309523809523812,609569017.8380952,1038609361.3428572,0.04,1.4136904761904765,76196127.2297619,129826170.16785716,7055.196965718695,12020.941682208995,881.8996207148368,1502.6177102761244
Joel Fernandes,89,8,12.0,39057953.0,111324946.0,0.0898876404494382,1.5,4882244.125,13915618.25,452.0596412037037,1288.4831712962964,56.50745515046296,161.06039641203705
Dmitry Monakhov,202,7,19.0,388058932.0,843048413.0,0.034653465346534656,2.7142857142857144,55436990.28571428,120435487.57142857,4491.422824074074,9757.504780092593,641.631832010582,1393.9292542989417
Chengguang Xu,210,1,1.0,3495567.0,3495567.0,0.004761904761904762,1.0,3495567.0,3495567.0,40.45795138888889,40.45795138888889,40.45795138888889,40.45795138888889
Vlad Buslov,219,39,55.321693121693116,79878445.82727271,144965443.86666667,0.1780821917808219,1.418504951838285,2048165.2776223773,3717062.6632478633,924.5190489267675,1677.8407854938273,23.705616639147884,43.021558602405825
Bhaktipriya Shridhar,204,4,9.0,75987560.0,244317363.0,0.0196078431372549,2.25,18996890.0,61079340.75,879.4856481481481,2827.7472569444444,219.87141203703703,706.9368142361111
Yaniv Rosner,205,1,3.0,-5833879.0,220274939.0,0.004878048780487805,3.0,-5833879.0,220274939.0,-67.52174768518519,2549.478460648148,-67.52174768518519,2549.478460648148
Eric Sesterhenn,193,1,2.0,1.0,45668230.0,0.0051813471502590676,2.0,1.0,45668230.0,1.1574074074074073e-05,528.5674768518519,1.1574074074074073e-05,528.5674768518519
Daeseok Youn,206,1,1.0,1735869.0,1735869.0,0.0048543689320388345,1.0,1735869.0,1735869.0,20.09107638888889,20.09107638888889,20.09107638888889,20.09107638888889
Coly Li,213,11,14.0,95523009.0,131199405.0,0.051643192488262914,1.2727272727272727,8683909.909090908,11927218.636363637,1105.5903819444445,1518.5116319444444,100.50821654040404,138.0465119949495
Christof Schmitt,206,15,35.753968253968246,1360488038.3809526,3683974907.8730154,0.07281553398058252,2.3835978835978833,90699202.55873017,245598327.19153437,15746.389333112877,42638.59847075249,1049.7592888741917,2842.5732313834997
Ulrich Hecht,209,5,9.5,74698534.5,137445682.0,0.023923444976076555,1.9,14939706.9,27489136.4,864.5663715277777,1590.8065046296297,172.91327430555555,318.1613009259259
Linas Vepstas,208,1,3.7777777777777777,240640083.0,383751298.44444436,0.004807692307692308,3.7777777777777777,240640083.0,383751298.44444436,2785.1861458333333,4441.565954218106,2785.1861458333333,4441.565954218106
Jernej Skrabec,238,20,22.83333333333333,165377176.91666666,274464916.0,0.08403361344537816,1.1416666666666664,8268858.845833333,13723245.8,1914.087695794753,3176.6772685185183,95.70438478973766,158.83386342592593
Jason Cooper,132,1,1.0,29141056.0,29141056.0,0.007575757575757576,1.0,29141056.0,29141056.0,337.2807407407407,337.2807407407407,337.2807407407407,337.2807407407407
Prarit Bhargava,213,11,12.333333333333332,291082508.0,337261200.0,0.051643192488262914,1.121212121212121,26462046.181818184,30660109.09090909,3369.0105092592594,3903.4861111111113,306.27368265993266,354.86237373737373
Peter Griffin,212,3,6.0,74049739.0,79965028.0,0.014150943396226415,2.0,24683246.333333332,26655009.333333332,857.0571643518518,925.5211574074074,285.6857214506173,308.5070524691358
Nobuhiro Iwamatsu,215,4,10.0,287202634.75,789472680.0,0.018604651162790697,2.5,71800658.6875,197368170.0,3324.104568865741,9137.415277777778,831.0261422164352,2284.3538194444445
Vladimir Davydov,212,14,30.15,548845813.2,935728130.2,0.0660377358490566,2.1535714285714285,39203272.37142857,66837723.58571429,6352.382097222223,10830.18669212963,453.7415783730159,773.584763723545
Thomas Renninger,211,4,4.5,548803671.0,652394295.0,0.018957345971563982,1.125,137200917.75,163098573.75,6351.894340277778,7550.859895833333,1587.9735850694444,1887.7149739583333
Kinglong Mee,212,3,3.75,100985051.25,101606724.0,0.014150943396226415,1.25,33661683.75,33868908.0,1168.8084635416667,1176.00375,389.60282118055557,392.00125
Benjamin Gaignard,233,15,16.0,213363798.0,258441422.0,0.06437768240343347,1.0666666666666667,14224253.2,17229428.133333333,2469.488402777778,2991.220162037037,164.63256018518518,199.4146774691358
David Lechner,213,7,8.0,55790549.5,55790551.0,0.03286384976525822,1.1428571428571428,7970078.5,7970078.714285715,645.7239525462963,645.7239699074074,92.24627893518519,92.24628141534392
Gao Xiang,215,14,21.57142857142857,137952347.85714287,189518955.0,0.06511627906976744,1.540816326530612,9853739.132653061,13537068.214285715,1596.6706927910054,2193.506423611111,114.04790662792895,156.67903025793652
Don Skidmore,214,1,2.0,16140414.0,125341063.0,0.004672897196261682,2.0,16140414.0,125341063.0,186.81034722222222,1450.7067476851853,186.81034722222222,1450.7067476851853
Chunfeng Yun,215,5,8.0,51312765.0,80847475.0,0.023255813953488372,1.6,10262553.0,16169495.0,593.8977430555556,935.7346643518518,118.77954861111111,187.14693287037036
Shraddha Barke,215,2,3.0,6871242.0,81339560.0,0.009302325581395349,1.5,3435621.0,40669780.0,79.52826388888889,941.4300925925926,39.76413194444444,470.7150462962963
Ludovic Desroches,221,9,15.5,236460902.5,475919528.0,0.04072398190045249,1.7222222222222223,26273433.611111112,52879947.55555555,2736.8160011574073,5508.32787037037,304.0906667952675,612.0364300411522
Keith Packard,193,5,6.916666666666666,124103578.75,241222821.0,0.025906735751295335,1.3833333333333333,24820715.75,48244564.2,1436.384013310185,2791.930798611111,287.276802662037,558.3861597222223
Frank Schaefer,215,2,4.0,7567191.0,36666066.0,0.009302325581395349,2.0,3783595.5,18333033.0,87.58322916666667,424.3757638888889,43.791614583333335,212.18788194444446
Joonyoung Shim,216,3,5.0,192181138.0,249743541.0,0.013888888888888888,1.6666666666666667,64060379.333333336,83247847.0,2224.318726851852,2890.5502430555557,741.4395756172839,963.5167476851852
Jeremy Kerr,218,3,5.0,47895350.0,50870257.0,0.013761467889908258,1.6666666666666667,15965116.666666666,16956752.333333332,554.3443287037037,588.7761226851852,184.78144290123456,196.2587075617284
Fabrice Gasnier,229,10,10.309523809523807,136886837.92857143,149830076.30952382,0.043668122270742356,1.0309523809523806,13688683.792857144,14983007.630952382,1584.3384019510584,1734.1444017305998,158.43384019510583,173.41444017305997
Benoit Cousson,214,2,4.0,166427332.5,228322231.0,0.009345794392523364,2.0,83213666.25,114161115.5,1926.2422743055556,2642.6184143518517,963.1211371527778,1321.3092071759258
Andreas Herrmann,216,3,11.714285714285715,136418591.2857143,608245084.4285715,0.013888888888888888,3.904761904761905,45472863.76190477,202748361.47619048,1578.9188806216932,7039.873662367725,526.3062935405644,2346.624554122575
Bard Liao,237,5,5.0256410256410255,18673049.666666664,18789117.0,0.02109704641350211,1.005128205128205,3734609.9333333327,3757823.4,216.12326003086417,217.46663194444446,43.22465200617283,43.49332638888889
Marek Belisko,219,4,5.0,219643425.0,262811886.0,0.0182648401826484,1.25,54910856.25,65702971.5,2542.1692708333335,3041.804236111111,635.5423177083334,760.4510590277778
Jonas Gorski,219,7,7.0,287822458.0,287822458.0,0.0319634703196347,1.0,41117494.0,41117494.0,3331.278449074074,3331.278449074074,475.8969212962963,475.8969212962963
Daniel Scheller,219,3,3.0,21384264.0,21384264.0,0.0136986301369863,1.0,7128088.0,7128088.0,247.50305555555556,247.50305555555556,82.50101851851852,82.50101851851852
Waiman Long,231,6,9.75,77834746.25,90319483.0,0.025974025974025976,1.625,12972457.708333334,15053247.166666666,900.8651186342593,1045.3643865740742,150.1441864390432,174.22739776234567
Jyri Sarha,234,7,7.333333333333332,109076260.66666666,114946534.0,0.029914529914529916,1.0476190476190474,15582322.952380951,16420933.42857143,1262.4567206790123,1330.399699074074,180.35096009700175,190.05709986772487
Jacopo Mondi,239,11,13.25,112072519.75,129372205.0,0.04602510460251046,1.2045454545454546,10188410.886363637,11761109.545454545,1297.1356452546297,1497.3634837962964,117.92142229587543,136.12395307239058
Josh Boyer,219,2,3.0,27027736.0,34392266.0,0.0091324200913242,1.5,13513868.0,17196133.0,312.82101851851854,398.05863425925924,156.41050925925927,199.02931712962962
Yangtao Li,229,2,2.0,13663209.0,13663209.0,0.008733624454148471,1.0,6831604.5,6831604.5,158.13899305555555,158.13899305555555,79.06949652777777,79.06949652777777
Kailang Yang,228,17,21.166666666666668,363381334.6666666,445229571.44444436,0.07456140350877193,1.2450980392156863,21375372.627450977,26189974.790849667,4205.802484567901,5153.120039866254,247.40014615105298,303.1247082274267
Reinette Chatre,229,14,29.98333333333333,109432373.25,178613702.0,0.0611353711790393,2.1416666666666666,7816598.089285715,12758121.57142857,1266.5783940972221,2067.2882175925924,90.46988529265873,147.6634441137566
David Miller,230,7,14.5,242343356.5,544805269.0,0.030434782608695653,2.0714285714285716,34620479.5,77829324.14285715,2804.899959490741,6305.616539351852,400.69999421296296,900.8023627645504
Vlastimil Babka,237,12,18.166666666666664,160617897.3333333,360881860.1666666,0.05063291139240506,1.5138888888888886,13384824.777777776,30073488.34722222,1859.0034413580245,4176.873381558641,154.91695344650205,348.0727817965535
Sekhar Nori,223,2,3.0,60462445.5,104759906.0,0.008968609865470852,1.5,30231222.75,52379953.0,699.7968229166667,1212.4989120370371,349.8984114583333,606.2494560185186
Geoff Levand,232,1,1.0,65606560.0,65606560.0,0.004310344827586207,1.0,65606560.0,65606560.0,759.3351851851852,759.3351851851852,759.3351851851852,759.3351851851852
Rickard Strandqvist,227,1,1.5,53732465.5,58349119.0,0.004405286343612335,1.5,53732465.5,58349119.0,621.9035358796297,675.337025462963,621.9035358796297,675.337025462963
Nadav Amit,227,10,17.166666666666668,65451768.66666667,181977753.0,0.04405286343612335,1.7166666666666668,6545176.866666667,18197775.3,757.5436188271606,2106.2239930555556,75.75436188271605,210.62239930555558
Kim Phillips,229,9,14.035714285714285,379708105.7142857,672202564.25,0.039301310043668124,1.5595238095238093,42189789.52380952,74689173.80555555,4394.769742063491,7780.122271412037,488.30774911816576,864.458030156893
Dong Aisheng,231,10,15.25,256229863.25,411416243.0,0.04329004329004329,1.525,25622986.325,41141624.3,2965.6234172453705,4761.762071759259,296.562341724537,476.17620717592587
Sergey Senozhatsky,230,4,5.333333333333333,72337014.66666666,129034237.0,0.017391304347826087,1.3333333333333333,18084253.666666664,32258559.25,837.2339660493826,1493.4518171296297,209.30849151234565,373.36295428240743
Sathya Perla,229,9,12.5,28103537.33333333,182494139.3333333,0.039301310043668124,1.3888888888888888,3122615.259259259,20277126.59259259,325.27242283950613,2112.200686728395,36.14138031550068,234.68896519204387
Sasha Levin,229,6,12.0,299740166.0,485015887.0,0.026200873362445413,2.0,49956694.333333336,80835981.16666667,3469.214884259259,5613.609803240741,578.2024807098766,935.6016338734569
Avinash Patil,230,6,11.0,323443717.0,609481621.0,0.02608695652173913,1.8333333333333333,53907286.166666664,101580270.16666667,3743.561539351852,7054.18542824074,623.9269232253087,1175.6975713734569
Alexander Beregalov,230,1,3.0,114890421.0,255232300.0,0.004347826086956522,3.0,114890421.0,255232300.0,1329.7502430555555,2954.077546296296,1329.7502430555555,2954.077546296296
Nicolin Chen,231,7,10.666666666666668,355454950.3666667,461002501.0,0.030303030303030304,1.523809523809524,50779278.623809524,65857500.14285714,4114.061925540123,5335.677094907407,587.7231322200176,762.2395849867725
Corentin Chary,230,1,4.0,219993133.0,268181774.0,0.004347826086956522,4.0,219993133.0,268181774.0,2546.21681712963,3103.9557175925925,2546.21681712963,3103.9557175925925
Julian Anastasov,232,11,19.666666666666668,413663961.5,791079959.9833332,0.04741379310344827,1.787878787878788,37605814.68181818,71916359.99848484,4787.777332175926,9156.018055362652,435.252484743266,832.3652777602412
Jan Glauber,233,6,13.833333333333336,194282587.5,983097214.3333334,0.02575107296137339,2.305555555555556,32380431.25,163849535.72222224,2248.641059027778,11378.439980709876,374.773509837963,1896.4066634516462
Xiubo Li,243,7,8.25,182591611.75,187020763.0,0.02880658436213992,1.1785714285714286,26084515.964285713,26717251.85714286,2113.3288396990743,2164.592164351852,301.90411995701055,309.22745205026456
Michal Wajdeczko,249,9,12.666666666666668,15746144.0,35552436.0,0.03614457831325301,1.4074074074074074,1749571.5555555555,3950270.6666666665,182.24703703703705,411.4865277777778,20.249670781893002,45.720725308641974
Haiyang Zhang,237,9,21.4,250358796.6,580288172.0,0.0379746835443038,2.3777777777777778,27817644.066666666,64476463.55555555,2897.6712569444444,6716.298287037037,321.96347299382717,746.2553652263374
Glen Lee,236,1,1.0,958904.0,958904.0,0.00423728813559322,1.0,958904.0,958904.0,11.098425925925927,11.098425925925927,11.098425925925927,11.098425925925927
Ben Greear,237,3,8.722222222222221,74096534.58333334,231208428.0,0.012658227848101266,2.907407407407407,24698844.861111116,77069476.0,857.5987798996915,2676.023472222222,285.86625996656386,892.007824074074
Mathieu Poirier,244,4,6.428571428571429,33265221.0,40091076.0,0.01639344262295082,1.6071428571428572,8316305.25,10022769.0,385.01413194444444,464.01708333333335,96.25353298611111,116.00427083333334
Hawking Zhang,275,1,1.0,12066951.0,12066951.0,0.0036363636363636364,1.0,12066951.0,12066951.0,139.66378472222223,139.66378472222223,139.66378472222223,139.66378472222223
Zhenyu Wang,244,5,5.75,52576850.25,58967104.0,0.020491803278688523,1.15,10515370.05,11793420.8,608.528359375,682.4896296296296,121.70567187500001,136.49792592592593
Mimi Zohar,240,10,20.5,170263750.0,592930282.0,0.041666666666666664,2.05,17026375.0,59293028.2,1970.6452546296296,6862.61900462963,197.06452546296296,686.261900462963
Himangi Saraogi,240,3,9.0,197252185.0,335070936.0,0.0125,3.0,65750728.333333336,111690312.0,2283.011400462963,3878.1358333333333,761.003800154321,1292.7119444444445
Felix Kuehling,247,10,18.4,110813085.6,144130228.0,0.04048582995951417,1.8399999999999999,11081308.559999999,14413022.8,1282.5588611111111,1668.1739351851852,128.2558861111111,166.81739351851851
Andrey Grodzovsky,251,4,6.0,10642300.5,34366905.0,0.01593625498007968,1.5,2660575.125,8591726.25,123.17477430555556,397.7651041666667,30.79369357638889,99.44127604166667
Rashika Kheria,241,1,1.0,25696344.0,25696344.0,0.004149377593360996,1.0,25696344.0,25696344.0,297.4113888888889,297.4113888888889,297.4113888888889,297.4113888888889
Huang Ying,246,12,14.666666666666664,1221469183.3333333,1477524256.0,0.04878048780487805,1.222222222222222,101789098.6111111,123127021.33333333,14137.374807098764,17100.975185185187,1178.1145672582304,1425.0812654320987
Ying Xue,242,15,32.9404761904762,197695688.9047619,335971441.76190484,0.06198347107438017,2.1960317460317467,13179712.593650794,22398096.11746032,2288.1445475088185,3888.5583537257503,152.54296983392123,259.2372235817167
Matt Roper,267,15,20.0,60690483.5,76063340.0,0.056179775280898875,1.3333333333333333,4046032.2333333334,5070889.333333333,702.4361516203704,880.3627314814814,46.82907677469136,58.690848765432094
