author,commits_number,bug_commits_number,total_fix_distance,total_find_bug_time,total_fix_bug_time
James Bottomley,597,5,5.0,986214417.0,986214417.0
Mel Gorman,708,40,75.23809523809524,1246024855.75,1798491762.6190476
Mark Rutland,725,20,30.411764705882355,238406326.2647059,306779291.5
Vineet Gupta,712,8,10.0,217439221.0,243857339.0
Ilya Dryomov,733,23,32.476190476190474,251634810.8809524,679214259.0
Sage Weil,718,2,3.0,58637199.0,283594654.0
Paulo Zanoni,727,8,12.5,120833793.5,178587962.0
Ming Lei,740,31,43.714285714285715,429055583.0,943146621.0
Sakari Ailus,742,23,31.888888888888886,539582933.6666666,936087259.0
Hugh Dickins,739,7,16.0,472875221.1,934364603.5
Pavel Emelyanov,736,13,33.04166666666667,1209189972.7083335,2491694540.125
Daniel Mack,741,25,42.16666666666667,1667633708.1666667,2576294436.0
Charles Keepax,757,18,23.45,207361838.95,380177343.0
Sujith Manoharan,741,5,11.0,308634442.0,469347566.0
Grant Likely,664,10,23.133333333333333,822629398.3,1717646301.7333333
Lennert Buytenhek,746,5,31.0,497408961.0,1303582444.5
Brian Norris,719,26,33.090909090909086,409924496.73484844,595392130.0
Li Zefan,760,5,12.833333333333334,295238391.8333333,667255568.0
FUJITA Tomonori,767,2,2.0,536735537.0,536735537.0
Maarten Lankhorst,779,48,74.11507936507937,673560039.7261904,871322017.0238094
Kalle Valo,553,6,7.0,355036754.0,461949323.0
Ido Schimmel,930,69,101.32738095238095,827265760.2738094,1132360038.6904762
Lorenzo Bianconi,975,33,49.5,426251852.0833334,508973921.0
Steven Whitehouse,780,1,5.0,8733829.0,212642066.0
Takashi Sakamoto,842,63,78.41666666666667,1379930883.75,1587837464.75
Fabian Frederick,814,4,4.0,28295889.0,28295889.0
Nicolas Pitre,811,16,23.9,483799387.5333333,610676155.0
Kumar Gala,786,2,5.0,358343666.0,645527490.0
Stefan Richter,812,1,1.0,345166.0,345166.0
Clemens Ladisch,825,3,4.0,334906769.0,372309003.0
Bill Pemberton,831,4,8.0,461644710.0,641247188.0
Rex Zhu,837,10,13.125,111155784.75,169619699.0
Ulf Hansson,858,21,29.984615384615385,332378439.7192308,619262797.0
Sylwester Nawrocki,846,19,25.833333333333336,640017950.5,1056864746.0
Stanislaw Gruszka,871,17,26.690196078431374,78865543.84117648,328949948.0
Arvind Yadav,879,8,9.23076923076923,68475957.65384614,52070210.0
David Brownell,893,8,16.3,1660719980.5,2499750620.8
Greg Ungerer,895,3,4.0,222088071.0,314048767.0
Christoph Lameter,891,12,22.5,518695745.75,1274816040.0
Chao Yu,973,26,41.766666666666666,418219263.1,745926652.0
Akinobu Mita,913,11,15.166666666666666,206162309.3333333,302350739.1666667
Andy Lutomirski,921,74,116.00833333333331,1312903193.533333,2067337005.925
Jeremy Fitzhardinge,906,4,15.0,414226768.0,1294555476.0
Stephen Warren,911,14,16.5,629641564.75,762326362.5
Artem Bityutskiy,928,2,3.1,321433214.3,412909397.0
Aaro Koskinen,938,5,5.0,69665146.0,69665146.0
Tomas Winkler,942,9,11.0,209048826.0,296041357.0
Paolo Bonzini,782,33,60.163636363636364,710057335.7818182,1234140043.9772727
Martin Schwidefsky,912,41,71.66666666666666,1528455103.3333335,2640432634.5
Thomas Petazzoni,925,37,57.58333333333333,731092653.8333333,1247666929.0
Roland Dreier,839,11,28.15,1309577955.9,3052844231.1
Sascha Hauer,943,18,31.0,605212337.3333334,1078720191.0
Jonathan Cameron,979,10,26.5,411315030.75,975737816.0
Eric Biggers,1061,19,23.31904761904762,145455359.65714285,160799127.36190477
Bob Moore,991,9,12.2,42369962.0,59555674.6
Pablo Neira,32,4,4.0,2930021.0,2930021.0
Simon Horman,956,33,49.707142857142856,585907294.1428572,1027667348.0
Vinod Koul,772,17,22.0,238476573.0,429499837.0
Stephen Rothwell,1019,1,2.0,60670028.0,145220474.0
David Sterba,1066,19,27.208333333333332,487865702.75,962574535.5
Shawn Guo,998,16,30.49206349206349,543700157.2142857,1156435922.952381
Miklos Szeredi,1069,68,119.01388888888887,2199052240.8194447,4412283334.888889
Jaegeuk Kim,1063,16,41.833333333333336,426017939.75,906697165.0
Michael Chan,1099,62,76.25,885547944.5,1351277909.5833333
Masami Hiramatsu,1107,58,90.90833333333333,2180510746.45,4830643850.916666
Rusty Russell,1084,7,13.166666666666666,1114470957.0,1520246783.6666667
Avi Kivity,1100,6,17.25,535201166.65,1374271547.0
Guennadi Liakhovetski,1125,7,22.5,430705335.0,1083884853.5
Josef Bacik,1205,46,81.69642857142857,1448455595.5535715,2641487981.625
Philipp Zabel,1124,22,25.352941176470587,745991643.2647059,838720171.0
Lee Jones,1097,16,29.642857142857142,545990113.8,886247669.2857143
Marcel Holtmann,1162,7,10.0,64815712.0,232768979.0
Steve French,1086,19,33.66666666666667,788057040.6666666,1210601995.0
Alex Elder,1197,3,5.0,210966176.0,370234290.0
Markus Elfring,1183,5,5.0,23460147.0,23460147.0
Chris Mason,1049,10,30.56818181818182,742513518.7045455,2084906168.2272727
Johan Hedberg,1176,1,1.0,9212021.0,9212021.0
Emmanuel Grumbach,1174,43,66.01587301587301,557810485.718254,864356577.0476191
Malcolm Priestley,1253,2,7.0,157656924.0,332732352.0
Jakub Kicinski,1268,76,103.21666666666665,849846210.6416668,1145355543.375
Antti Palosaari,1206,8,12.5,186416382.0,404744832.0
Dave Chinner,1147,13,24.416666666666668,403889527.5833333,1016710436.0
Paul Mackerras,1095,42,73.36031746031746,1528529137.0396824,2247687092.1666665
Yinghai Lu,1271,8,12.555555555555555,176344873.3888889,437506070.3333334
Namhyung Kim,1282,36,65.23333333333333,1474013838.1,2525646558.6666665
Felix Fietkau,1370,39,50.00757575757576,767862365.3787879,1087104617.75
Alexey Dobriyan,1281,4,5.0,69866027.0,77268178.0
Jiri Pirko,1370,128,180.5738455988456,2339853647.975361,3328322959.5043287
Jani Nikula,1368,29,42.833333333333336,390383247.1666666,634642714.1666666
David Woodhouse,1209,14,19.333333333333336,678291587.1666667,924313436.0
Alan Stern,1305,14,18.083333333333332,616905721.25,850496373.9166666
Jeff Garzik,706,1,1.0,348525698.0,348525698.0
Alexander Duyck,1311,41,61.08333333333333,1187416559.8333335,1915766024.0
Adrian Hunter,1354,38,46.916666666666664,1379967596.8333335,1696956391.0
Jes Sorensen,1358,3,4.666666666666667,17468642.0,96040250.0
Larry Finger,1368,29,62.333333333333336,1310015045.8333335,1968190573.0
James Smart,1438,41,60.18333333333334,487195558.5500001,1585747905.5
Jiri Slaby,1444,2,2.0,6767600.0,6767600.0
Will Deacon,1424,47,53.69411764705882,1290465470.290196,1420215523.0
Oleg Nesterov,1436,16,27.893939393939394,1409378096.159091,1848798529.5757577
Ian Abbott,1449,1,3.142857142857143,22675956.14285714,37562936.14285714
Patrick McHardy,1425,27,74.46031746031747,2651291530.928571,5833863535.952381
Jeff Layton,1486,22,34.2,808928212.0,1527155331.2
Tomi Valkeinen,1476,8,12.0,473167544.0,749088853.0
Joerg Roedel,1454,55,88.26363636363637,2058700657.8939395,3443456374.0
Borislav Petkov,1526,36,53.88333333333333,1342157572.25,2043464884.05
Michael Ellerman,1529,35,58.714285714285715,1234867870.642857,1770679572.0
Jan Kara,1610,37,57.65,1579292381.5833335,2307689879.0611115
Chuck Lever,1710,80,144.22835497835496,1776131144.9927487,3357955040.368398
Kees Cook,1673,93,117.46190476190476,1538535436.0761902,2441211796.0
Stephen Boyd,1365,55,68.75,1001813015.75,1396391743.0
Benjamin Herrenschmidt,1562,60,86.41666666666666,2871334381.083333,4855351442.0
Andrew Morton,1754,1,1.0,4490465.0,4490465.0
Jingoo Han,1840,8,11.0,224692499.0,277664512.0
Jean Delvare,1876,10,16.2,988280260.9,1432022454.6
Guenter Roeck,1911,48,71.93333333333334,1233919882.4166665,2046880915.0
Stephen Hemminger,1935,37,62.31666666666666,1290601881.1,2780882268.833333
Wei Yongjun,2001,6,7.5,192057429.0,252761856.0
Andi Kleen,1948,52,72.5,2212218875.9666667,3177785224.4
Alan Cox,1990,11,35.625,1347743141.5,2119865093.0
Sachin Kamat,2065,1,1.0,6294888.0,6294888.0
Thierry Reding,2061,56,72.04473684210527,1452443502.732143,1921252655.125
Jens Axboe,1847,96,142.7347222222222,954094481.7958333,1873862184.8208332
Ralf Baechle,2117,22,35.91666666666667,1892736569.6666665,3259242768.0
Tony Lindgren,1843,82,110.88333333333333,1121339440.7954545,1887025977.6954546
Julia Lawall,2237,4,5.0,109977148.0,167942211.0
Wolfram Sang,2292,29,44.916666666666664,1034300669.0,1789578922.0
Lars-Peter Clausen,2312,40,53.43181818181818,1918211102.7272727,2798415013.0
Bjorn Helgaas,1664,29,40.70454545454545,720829356.969697,900531752.560606
Bartlomiej Zolnierkiewicz,2472,4,4.0,19024034.0,19024034.0
Steven Rostedt,1501,11,26.663636363636364,823326792.5045455,1417108632.9454546
Paul Mundt,2268,3,6.0,317277262.0,830974508.0
Axel Lin,2923,9,10.0,275506384.0,279720945.0
Ben Skeggs,3147,18,36.0,263749734.0,747300299.0
Laurent Pinchart,3290,76,126.9107142857143,1951225293.6607144,3396225757.875
Trond Myklebust,3240,80,111.57619047619049,1966015381.8476193,3344754288.457143
Dave Airlie,1144,18,31.75,891050019.0,1647617826.0
Olof Johansson,522,2,2.0,5890237.0,5890237.0
Dan Carpenter,3889,16,19.5,472884944.0,573630188.0
Hans Verkuil,4135,47,72.66666666666666,1372228917.1333332,2727459078.4117646
Geert Uytterhoeven,4552,17,24.25,866546843.5416667,1057614247.5833334
Johannes Berg,4534,92,147.53968253968253,2792441532.34127,5409652727.083333
Mark Brown,4108,22,37.785714285714285,2205979631.5,2943980687.0
